CardID,Responded
C0100417007,F
C0100417363,F
C0100417407,F
C0100417459,F
C0100417739,F
C0100418561,F
C0100418610,F
C0100418679,F
C0100419065,F
C0100419307,F
C0100419603,F
C0100419612,F
C0100420188,F
C0100420489,F
C0100421179,F
C0100422042,F
C0100422351,F
C0100422513,F
C0100422776,F
C0100422850,F
C0100423024,F
C0100423323,F
C0100423459,F
C0100423588,F
C0100423732,F
C0100423741,F
C0100423992,F
C0100424090,F
C0100424140,F
C0100424229,F
C0100424641,F
C0100424764,F
C0100424813,F
C0100425027,F
C0100425380,F
C0100425792,F
C0100426120,F
C0100426259,F
C0100426637,F
C0100427001,F
C0100427364,F
C0100427521,F
C0100428049,F
C0100428226,F
C0100428392,F
C0100428626,F
C0100428708,F
C0100428784,F
C0100428888,F
C0100428984,F
C0100429217,F
C0100429770,F
C0100429994,F
C0100430050,F
C0100430071,F
C0100430357,F
C0100430560,F
C0100430659,F
C0100430831,F
C0100430855,F
C0100431487,F
C0100431858,F
C0100432010,F
C0100432130,F
C0100432228,F
C0100432442,F
C0100432810,F
C0100432844,F
C0100432850,F
C0100433053,F
C0100433233,F
C0100433255,F
C0100433553,F
C0100433757,F
C0100434271,F
C0100434562,F
C0100434775,F
C0100434960,F
C0100435392,F
C0100435798,F
C0100436461,F
C0100436636,F
C0100436768,F
C0100436930,F
C0100437136,F
C0100437237,F
C0100437366,F
C0100437578,F
C0100437939,F
C0100438024,F
C0100438098,F
C0100438236,F
C0100438533,F
C0100438683,F
C0100438728,F
C0100438928,F
C0100438959,F
C0100439131,F
C0100439930,F
C0100440062,F
C0100440314,F
C0100440570,F
C0100440748,F
C0100440883,F
C0100441213,F
C0100441426,F
C0100441515,F
C0100441700,F
C0100441803,F
C0100441922,F
C0100441997,F
C0100442175,F
C0100443055,F
C0100443708,F
C0100443755,F
C0100443765,F
C0100444157,F
C0100444174,F
C0100444273,F
C0100444345,F
C0100444867,F
C0100445080,F
C0100445317,F
C0100445582,F
C0100445722,F
C0100445799,F
C0100445897,F
C0100445962,F
C0100445996,F
C0100446009,F
C0100446129,F
C0100446264,F
C0100446559,F
C0100446825,F
C0100447150,F
C0100447215,F
C0100447749,F
C0100447872,F
C0100447930,F
C0100448205,F
C0100448237,F
C0100448498,F
C0100448670,F
C0100448794,F
C0100448879,F
C0100449009,F
C0100449187,F
C0100449454,F
C0100449459,F
C0100449670,F
C0100450323,F
C0100450639,F
C0100450905,F
C0100450971,F
C0100451401,F
C0100451514,F
C0100452030,F
C0100452262,F
C0100452294,F
C0100452464,F
C0100452508,F
C0100452601,F
C0100452943,F
C0100453108,F
C0100453256,F
C0100453353,F
C0100453707,F
C0100453834,F
C0100454111,F
C0100454177,F
C0100454210,F
C0100454660,F
C0100454792,F
C0100454816,F
C0100455182,F
C0100455547,F
C0100455805,F
C0100455967,F
C0100456631,F
C0100456721,F
C0100456753,F
C0100456921,F
C0100457356,F
C0100457373,F
C0100457437,F
C0100457589,F
C0100457845,F
C0100457898,F
C0100458008,F
C0100458502,F
C0100458945,F
C0100459076,F
C0100459235,F
C0100459289,F
C0100460362,F
C0100460420,F
C0100461118,F
C0100461227,F
C0100461347,F
C0100461497,F
C0100461511,F
C0100461645,F
C0100461708,F
C0100461893,F
C0100461953,F
C0100462199,F
C0100462367,F
C0100462725,F
C0100463043,F
C0100463079,F
C0100463352,F
C0100463998,F
C0100464036,F
C0100464095,F
C0100464177,F
C0100464515,F
C0100464813,F
C0100464896,F
C0100464953,F
C0100465432,F
C0100465744,F
C0100465930,F
C0100466136,F
C0100466314,F
C0100466367,F
C0100466403,F
C0100466649,F
C0100466705,F
C0100466906,F
C0100467196,F
C0100467376,F
C0100467445,F
C0100467498,F
C0100467908,F
C0100468155,F
C0100468308,F
C0100468330,F
C0100468392,F
C0100468787,F
C0100468970,F
C0100469321,F
C0100469345,F
C0100469871,F
C0100470254,F
C0100470552,F
C0100470734,F
C0100471199,F
C0100471227,F
C0100471270,F
C0100471744,F
C0100471776,F
C0100471923,F
C0100471948,F
C0100472152,F
C0100472172,F
C0100472431,F
C0100472464,F
C0100472606,F
C0100472783,F
C0100473054,F
C0100473238,F
C0100473442,F
C0100473533,F
C0100473898,F
C0100474079,F
C0100474408,F
C0100474830,F
C0100474889,F
C0100475108,F
C0100475125,F
C0100475258,F
C0100475718,F
C0100475919,F
C0100476171,F
C0100476451,F
C0100476939,F
C0100477138,F
C0100477186,F
C0100477281,F
C0100477572,F
C0100477778,F
C0100477832,F
C0100478154,F
C0100478243,F
C0100478359,F
C0100478638,F
C0100478905,F
C0100478985,F
C0100479292,F
C0100479966,F
C0100480135,F
C0100480529,F
C0100480728,F
C0100480899,F
C0100481211,F
C0100481320,F
C0100481452,F
C0100481595,F
C0100481872,F
C0100481982,F
C0100482131,F
C0100482355,F
C0100483002,F
C0100483481,F
C0100483484,F
C0100483611,F
C0100483730,F
C0100484460,F
C0100484719,F
C0100484825,F
C0100484882,F
C0100484951,F
C0100485072,F
C0100485459,F
C0100485728,F
C0100485975,F
C0100486087,F
C0100486583,F
C0100486664,F
C0100486724,F
C0100486733,F
C0100487239,F
C0100487308,F
C0100488054,F
C0100488102,F
C0100488200,F
C0100488449,F
C0100488755,F
C0100488985,F
C0100489322,F
C0100489538,F
C0100489753,F
C0100489843,F
C0100490023,F
C0100490076,F
C0100490241,F
C0100490374,F
C0100490657,F
C0100490826,F
C0100490891,F
C0100491021,F
C0100491134,F
C0100491661,F
C0100491842,F
C0100491877,F
C0100492948,F
C0100493101,F
C0100493487,F
C0100493512,F
C0100494317,F
C0100494543,F
C0100494771,F
C0100494834,F
C0100495293,F
C0100495422,F
C0100495563,F
C0100495642,F
C0100495929,F
C0100496177,F
C0100496695,F
C0100496834,F
C0100497062,F
C0100497288,F
C0100497375,F
C0100497435,F
C0100497783,F
C0100497841,F
C0100497874,F
C0100498784,F
C0100498863,F
C0100499007,F
C0100499181,F
C0100499667,F
C0100499834,F
C0100499943,F
C0100500072,F
C0100500147,F
C0100500374,F
C0100501365,F
C0100501857,F
C0100502499,F
C0100502585,F
C0100502781,F
C0100503094,F
C0100503325,F
C0100503380,F
C0100503589,F
C0100503923,F
C0100504230,F
C0100504598,F
C0100504615,F
C0100504670,F
C0100505405,F
C0100505447,F
C0100505873,F
C0100505994,F
C0100506182,F
C0100506485,F
C0100506496,F
C0100506536,F
C0100506815,F
C0100506991,F
C0100507073,F
C0100508094,F
C0100508361,F
C0100508621,F
C0100508726,F
C0100508844,F
C0100508865,F
C0100509337,F
C0100509489,F
C0100509493,F
C0100509898,F
C0100510385,F
C0100510543,F
C0100510618,F
C0100510698,F
C0100511045,F
C0100511058,F
C0100511099,F
C0100511236,F
C0100512119,F
C0100512195,F
C0100512582,F
C0100513399,F
C0100513458,F
C0100513790,F
C0100513896,F
C0100514009,F
C0100514097,F
C0100514422,F
C0100515010,F
C0100515083,F
C0100515423,F
C0100515819,F
C0100515966,F
C0100516176,F
C0100516291,F
C0100516341,F
C0100516447,F
C0100517022,F
C0100517523,F
C0100517763,F
C0100517989,F
C0100518150,F
C0100518212,F
C0100518837,F
C0100519162,F
C0100519418,F
C0100519709,F
C0100520131,F
C0100520656,F
C0100521259,F
C0100521285,F
C0100521353,F
C0100521477,F
C0100521534,F
C0100521691,F
C0100521727,F
C0100522084,F
C0100522409,F
C0100522561,F
C0100522705,F
C0100522939,F
C0100523017,F
C0100523108,F
C0100523456,F
C0100523569,F
C0100523651,F
C0100523652,F
C0100523969,F
C0100524049,F
C0100524334,F
C0100524690,F
C0100525094,F
C0100525228,F
C0100525444,F
C0100525531,F
C0100525596,F
C0100525694,F
C0100525843,F
C0100526308,F
C0100526658,F
C0100526756,F
C0100527103,F
C0100527184,F
C0100527268,F
C0100527304,F
C0100527521,F
C0100527828,F
C0100527878,F
C0100528009,F
C0100528231,F
C0100528349,F
C0100528968,F
C0100529280,F
C0100529398,F
C0100529448,F
C0100529600,F
C0100529699,F
C0100529739,F
C0100530042,F
C0100530232,F
C0100530512,F
C0100530666,F
C0100530676,F
C0100530737,F
C0100530778,F
C0100530852,F
C0100530992,F
C0100531148,F
C0100531379,F
C0100531662,F
C0100531810,F
C0100531954,F
C0100532052,F
C0100532230,F
C0100532269,F
C0100532309,F
C0100532775,F
C0100532805,F
C0100533042,F
C0100533043,F
C0100533271,F
C0100534536,F
C0100534886,F
C0100534983,F
C0100535063,F
C0100535134,F
C0100535262,F
C0100535359,F
C0100535812,F
C0100536346,F
C0100536827,F
C0100537156,F
C0100537357,F
C0100537757,F
C0100537773,F
C0100537785,F
C0100538015,F
C0100538030,F
C0100538276,F
C0100538534,F
C0100538736,F
C0100539113,F
C0100539219,F
C0100539483,F
C0100539689,F
C0100539945,F
C0100539979,F
C0100540719,F
C0100540826,F
C0100540864,F
C0100541008,F
C0100541044,F
C0100541247,F
C0100541291,F
C0100541428,F
C0100541493,F
C0100541626,F
C0100542502,F
C0100542641,F
C0100542831,F
C0100543030,F
C0100543171,F
C0100543577,F
C0100543706,F
C0100544034,F
C0100544128,F
C0100544204,F
C0100544779,F
C0100544839,F
C0100545271,F
C0100545652,F
C0100545939,F
C0100546312,F
C0100546337,F
C0100546785,F
C0100546815,F
C0100546824,F
C0100547068,F
C0100547101,F
C0100547223,F
C0100547459,F
C0100547748,F
C0100547811,F
C0100548122,F
C0100548293,F
C0100548628,F
C0100548850,F
C0100548927,F
C0100549038,F
C0100549349,F
C0100549542,F
C0100550070,F
C0100550976,F
C0100551416,F
C0100551563,F
C0100551596,F
C0100551784,F
C0100552251,F
C0100552297,F
C0100552835,F
C0100553583,T
C0100554060,T
C0100554270,F
C0100554503,F
C0100554590,F
C0100554910,F
C0100555092,F
C0100555231,F
C0100555772,F
C0100555943,F
C0100556116,F
C0100556128,T
C0100556213,F
C0100556342,F
C0100556727,F
C0100556793,F
C0100556883,F
C0100557001,F
C0100557191,F
C0100557201,F
C0100557802,F
C0100558021,T
C0100558269,F
C0100558326,F
C0100558671,F
C0100559046,F
C0100559314,F
C0100559437,F
C0100559618,F
C0100560105,F
C0100560120,F
C0100560320,F
C0100560378,T
C0100560536,F
C0100560592,F
C0100560798,F
C0100560939,F
C0100561495,F
C0100561721,T
C0100561769,T
C0100561871,F
C0100562055,F
C0100562341,F
C0100562377,F
C0100562456,F
C0100562594,T
C0100562651,F
C0100562742,F
C0100562880,F
C0100563221,F
C0100563385,T
C0100563440,F
C0100563588,T
C0100563598,F
C0100563673,F
C0100563870,F
C0100563924,F
C0100563947,F
C0100564264,F
C0100564530,T
C0100564533,F
C0100565283,T
C0100565406,F
C0100565561,F
C0100566144,F
C0100566176,F
C0100566213,F
C0100566264,F
C0100566351,F
C0100567139,F
C0100567412,F
C0100567521,F
C0100567669,F
C0100567872,F
C0100568237,T
C0100568404,F
C0100568540,F
C0100568650,F
C0100568881,F
C0100568904,F
C0100569058,F
C0100569375,F
C0100569859,F
C0100570269,F
C0100570558,F
C0100570707,T
C0100570916,F
C0100571100,F
C0100571340,T
C0100571760,F
C0100572291,T
C0100572564,F
C0100572899,F
C0100573531,F
C0100573537,F
C0100573596,F
C0100573983,F
C0100574147,F
C0100574271,F
C0100574458,F
C0100574781,F
C0100574912,F
C0100575138,F
C0100575421,F
C0100575613,F
C0100575854,F
C0100575882,F
C0100576047,T
C0100576085,F
C0100577044,F
C0100577261,F
C0100577916,F
C0100578059,F
C0100578088,F
C0100578259,F
C0100578406,F
C0100578515,F
C0100578678,F
C0100578794,F
C0100579958,F
C0100580081,F
C0100580155,F
C0100580173,F
C0100580647,F
C0100580925,T
C0100580981,F
C0100581630,F
C0100581707,F
C0100581759,F
C0100582044,F
C0100582511,F
C0100582576,T
C0100582787,F
C0100582827,F
C0100583693,F
C0100584185,F
C0100584472,F
C0100585005,F
C0100585881,F
C0100585918,F
C0100585929,F
C0100586281,F
C0100586373,F
C0100586395,F
C0100586665,F
C0100587017,F
C0100587235,F
C0100587643,T
C0100587838,F
C0100587949,F
C0100588238,F
C0100588277,T
C0100588416,F
C0100588918,F
C0100589276,F
C0100590044,F
C0100590615,F
C0100590927,F
C0100591042,F
C0100591525,F
C0100592088,T
C0100593168,F
C0100593297,T
C0100593618,F
C0100593710,F
C0100593770,F
C0100593926,F
C0100594098,F
C0100594197,F
C0100594543,F
C0100595089,F
C0100595115,F
C0100595378,F
C0100595664,F
C0100595712,F
C0100595856,F
C0100596064,F
C0100596245,F
C0100596944,F
C0100597031,T
C0100597106,F
C0100597277,F
C0100597434,F
C0100597465,F
C0100597568,F
C0100597763,F
C0100597950,F
C0100598148,F
C0100598348,F
C0100598436,F
C0100598649,F
C0100599119,F
C0100599218,F
C0100599306,F
C0100599661,F
C0100600105,F
C0100600295,F
C0100600424,F
C0100600596,F
C0100600650,F
C0100600915,F
C0100601124,F
C0100601210,F
C0100601637,F
C0100601769,F
C0100602519,F
C0100602859,F
C0100603147,F
C0100603687,F
C0100603816,F
C0100604015,F
C0100604175,F
C0100604406,F
C0100604568,F
C0100604801,F
C0100604966,F
C0100605187,F
C0100605299,F
C0100605464,F
C0100605535,F
C0100605619,T
C0100605902,F
C0100605981,F
C0100606698,T
C0100606718,F
C0100606759,F
C0100607187,F
C0100607450,F
C0100607464,F
C0100607873,F
C0100608481,F
C0100608549,F
C0100608848,F
C0100609287,F
C0100609486,F
C0100609878,T
C0100609919,F
C0100610188,F
C0100610448,F
C0100610605,F
C0100610626,F
C0100610718,F
C0100610917,F
C0100611148,T
C0100611167,F
C0100611877,F
C0100612043,F
C0100612286,F
C0100612315,F
C0100612341,F
C0100612435,F
C0100612482,F
C0100612885,F
C0100612989,F
C0100613165,F
C0100613169,F
C0100613555,F
C0100614161,F
C0100614541,F
C0100614835,F
C0100615111,F
C0100615337,F
C0100615478,T
C0100616008,F
C0100616077,F
C0100616182,T
C0100616379,F
C0100616516,F
C0100616643,F
C0100616724,F
C0100617276,F
C0100617381,F
C0100617444,F
C0100617565,F
C0100617599,F
C0100618029,F
C0100618118,F
C0100618420,F
C0100618538,T
C0100619073,F
C0100619128,F
C0100619456,T
C0100619727,T
C0100620212,F
C0100620557,F
C0100620614,F
C0100620657,F
C0100621569,F
C0100621780,F
C0100622401,T
C0100622660,F
C0100622826,F
C0100623063,F
C0100623246,F
C0100623364,F
C0100623474,F
C0100623907,F
C0100624156,F
C0100624325,F
C0100624376,F
C0100624534,F
C0100624816,F
C0100625091,F
C0100625235,F
C0100625516,F
C0100625678,F
C0100625829,F
C0100625884,F
C0100625911,F
C0100626016,T
C0100626062,F
C0100626611,F
C0100626859,F
C0100626947,F
C0100627049,F
C0100627362,F
C0100627421,F
C0100627491,F
C0100627887,F
C0100628163,F
C0100628362,F
C0100628914,F
C0100629085,F
C0100629276,F
C0100629316,F
C0100629847,F
C0100629920,F
C0100630793,T
C0100631207,F
C0100631289,F
C0100631502,F
C0100631531,T
C0100631650,F
C0100632425,F
C0100632613,F
C0100632785,F
C0100632939,F
C0100633009,F
C0100633282,F
C0100633543,T
C0100633959,F
C0100634183,T
C0100634627,F
C0100635282,T
C0100635743,F
C0100635866,F
C0100635948,F
C0100636308,F
C0100636439,F
C0100636563,F
C0100636634,F
C0100636897,F
C0100637135,T
C0100637835,F
C0100638250,F
C0100638858,T
C0100638946,F
C0100639489,F
C0100639956,F
C0100640844,F
C0100641152,F
C0100641185,T
C0100641726,F
C0100641852,F
C0100642160,F
C0100642262,T
C0100643194,T
C0100643239,F
C0100643563,F
C0100644193,F
C0100644742,F
C0100645166,T
C0100645354,F
C0100645440,F
C0100645642,F
C0100646044,F
C0100646140,F
C0100646235,F
C0100646662,F
C0100646687,F
C0100646903,F
C0100647152,T
C0100647302,F
C0100647498,F
C0100648016,F
C0100648140,F
C0100648307,F
C0100648537,F
C0100648601,F
C0100648626,T
C0100649094,F
C0100649215,T
C0100649986,T
C0100650120,F
C0100650283,F
C0100650349,T
C0100650554,F
C0100650645,F
C0100651418,F
C0100651961,F
C0100652004,F
C0100652048,T
C0100652389,F
C0100652489,T
C0100652602,F
C0100652691,T
C0100652954,F
C0100653022,F
C0100653987,T
C0100654186,F
C0100654354,F
C0100654548,F
C0100654549,F
C0100655075,F
C0100655301,F
C0100655407,F
C0100655500,F
C0100655630,F
C0100656060,F
C0100656115,F
C0100656148,F
C0100656209,F
C0100656526,F
C0100656599,F
C0100656691,T
C0100657176,F
C0100657623,F
C0100657812,F
C0100658130,F
C0100658133,F
C0100658338,F
C0100658698,F
C0100659821,F
C0100660131,T
C0100660308,T
C0100660383,F
C0100660391,F
C0100660608,T
C0100660776,F
C0100660794,F
C0100660967,F
C0100660995,T
C0100661090,F
C0100661492,F
C0100661725,F
C0100662365,F
C0100662527,F
C0100662624,T
C0100662746,F
C0100662821,T
C0100663027,F
C0100663184,T
C0100663276,T
C0100663440,T
C0100663731,F
C0100663810,F
C0100664097,F
C0100664273,F
C0100664312,F
C0100664357,T
C0100664448,F
C0100664699,F
C0100664722,F
C0100664735,F
C0100664815,F
C0100665511,F
C0100665548,F
C0100665605,F
C0100666112,F
C0100666177,F
C0100666377,F
C0100666441,F
C0100666522,F
C0100667513,F
C0100667613,F
C0100667790,F
C0100668182,F
C0100668374,F
C0100668414,T
C0100668505,F
C0100668857,F
C0100668980,F
C0100669244,F
C0100669397,F
C0100669649,F
C0100669886,F
C0100670102,F
C0100670311,F
C0100670396,F
C0100670509,F
C0100670971,F
C0100671276,F
C0100671318,F
C0100671469,F
C0100671753,F
C0100671892,F
C0100672003,F
C0100672675,F
C0100672702,F
C0100673549,F
C0100674211,F
C0100674744,F
C0100675174,F
C0100675965,F
C0100676454,F
C0100676501,F
C0100676577,F
C0100676798,F
C0100676873,F
C0100677049,F
C0100677311,F
C0100677545,F
C0100677547,F
C0100677614,F
C0100677765,F
C0100677858,F
C0100678001,F
C0100678103,F
C0100678230,F
C0100678831,F
C0100678919,F
C0100678936,F
C0100679230,F
C0100679380,F
C0100679787,F
C0100679847,T
C0100679900,F
C0100679907,F
C0100680190,F
C0100680203,F
C0100680796,F
C0100681307,F
C0100681692,F
C0100681806,F
C0100681872,F
C0100682047,F
C0100682071,F
C0100682254,F
C0100682334,F
C0100682572,F
C0100682734,F
C0100683158,F
C0100683669,F
C0100683742,F
C0100683743,F
C0100684345,F
C0100684482,F
C0100684769,F
C0100684779,F
C0100685209,F
C0100685513,F
C0100685852,F
C0100686158,F
C0100686243,F
C0100686287,F
C0100686534,F
C0100687748,F
C0100687801,F
C0100687926,F
C0100688104,F
C0100688159,F
C0100688239,F
C0100688314,F
C0100688605,F
C0100688649,F
C0100689489,F
C0100689572,F
C0100689590,F
C0100689778,F
C0100690052,F
C0100690548,F
C0100690567,F
C0100690632,T
C0100691430,F
C0100691509,F
C0100691672,F
C0100691795,F
C0100691856,F
C0100692045,F
C0100692306,F
C0100692339,F
C0100692510,F
C0100692625,F
C0100692812,F
C0100693593,F
C0100693822,F
C0100694025,F
C0100694741,F
C0100694797,F
C0100694829,F
C0100695256,F
C0100695366,F
C0100695457,T
C0100695844,F
C0100695862,F
C0100695948,F
C0100696001,F
C0100696094,F
C0100696134,F
C0100696615,F
C0100696625,F
C0100697101,F
C0100697144,F
C0100697256,F
C0100697796,F
C0100697864,F
C0100698005,F
C0100698139,F
C0100698252,F
C0100698454,F
C0100698584,F
C0100698914,F
C0100699159,F
C0100699244,T
C0100699391,F
C0100699447,F
C0100699507,F
C0100699767,F
C0100699798,F
C0100699802,F
C0100700616,F
C0100701056,F
C0100701300,F
C0100701395,F
C0100701407,F
C0100701478,F
C0100701610,T
C0100701752,F
C0100701859,F
C0100703235,F
C0100703390,F
C0100703727,F
C0100703741,F
C0100703774,F
C0100704055,F
C0100704142,F
C0100704211,T
C0100705095,F
C0100705192,F
C0100705259,F
C0100705295,F
C0100705512,F
C0100705586,F
C0100705596,F
C0100705735,F
C0100705822,F
C0100705833,F
C0100706288,F
C0100706487,F
C0100706526,F
C0100707288,F
C0100707290,F
C0100707299,F
C0100707344,F
C0100707947,F
C0100708315,F
C0100708336,F
C0100708462,F
C0100709035,F
C0100709308,T
C0100709624,T
C0100709673,T
C0100709771,T
C0100710325,F
C0100710981,F
C0100710983,F
C0100711344,F
C0100711576,F
C0100711667,F
C0100711766,F
C0100711926,F
C0100712024,F
C0100712284,F
C0100712317,F
C0100712508,F
C0100712600,T
C0100712766,F
C0100712840,F
C0100712878,F
C0100713536,F
C0100713605,F
C0100714082,F
C0100714152,F
C0100714379,F
C0100714429,F
C0100714738,F
C0100714907,T
C0100715057,F
C0100715104,F
C0100715737,F
C0100715817,F
C0100715825,F
C0100715849,F
C0100715933,F
C0100716579,F
C0100716943,F
C0100717008,F
C0100717474,F
C0100717751,T
C0100717771,F
C0100717900,F
C0100718117,F
C0100718247,F
C0100718554,F
C0100718759,F
C0100718871,F
C0100719288,F
C0100719300,F
C0100720572,T
C0100720741,F
C0100721260,F
C0100721359,F
C0100721405,F
C0100721447,F
C0100721532,F
C0100721625,F
C0100721668,F
C0100721711,F
C0100722072,F
C0100722132,F
C0100722341,F
C0100722496,F
C0100722961,F
C0100723133,F
C0100723303,F
C0100723325,F
C0100724886,F
C0100724973,F
C0100726007,F
C0100726152,F
C0100726307,F
C0100726602,F
C0100726875,F
C0100726981,F
C0100727213,F
C0100727275,F
C0100727416,F
C0100727477,F
C0100727687,F
C0100727907,F
C0100728566,T
C0100728971,F
C0100729493,F
C0100729520,F
C0100729755,F
C0100729770,F
C0100730134,F
C0100730182,F
C0100730701,F
C0100731221,F
C0100731297,F
C0100731526,T
C0100731844,F
C0100732144,T
C0100732800,F
C0100732953,F
C0100733228,F
C0100733658,F
C0100733749,F
C0100733861,F
C0100734297,F
C0100734756,F
C0100734779,F
C0100734898,F
C0100735631,F
C0100735658,F
C0100735744,F
C0100736092,F
C0100736280,F
C0100736359,F
C0100736722,F
C0100737010,F
C0100737153,F
C0100737328,F
C0100737755,F
C0100737845,F
C0100738612,F
C0100738732,F
C0100739127,F
C0100739391,F
C0100739568,F
C0100739758,F
C0100739892,F
C0100740048,F
C0100740063,F
C0100740615,F
C0100740643,F
C0100740709,F
C0100740730,F
C0100741163,F
C0100741325,F
C0100741947,F
C0100742061,T
C0100742286,F
C0100742388,F
C0100742412,F
C0100742420,F
C0100743093,T
C0100743447,F
C0100743528,F
C0100743550,F
C0100743917,F
C0100744358,F
C0100744439,F
C0100744446,T
C0100744490,F
C0100744771,T
C0100745036,F
C0100745043,F
C0100745182,F
C0100745369,F
C0100745600,F
C0100745831,F
C0100746316,T
C0100746658,F
C0100746659,F
C0100747549,F
C0100747912,F
C0100748065,F
C0100748196,F
C0100749178,F
C0100749333,T
C0100749485,F
C0100749641,F
C0100749710,F
C0100749854,T
C0100749942,F
C0100750734,F
C0100750875,F
C0100750946,F
C0100751017,F
C0100751137,F
C0100751185,T
C0100751241,F
C0100751514,T
C0100751590,F
C0100751653,T
C0100752156,F
C0100752891,F
C0100753048,F
C0100753305,F
C0100753799,F
C0100753956,F
C0100754179,T
C0100754242,F
C0100754299,F
C0100754369,F
C0100754399,F
C0100754556,F
C0100754790,F
C0100754933,T
C0100755023,F
C0100755170,F
C0100755463,T
C0100755605,F
C0100755619,F
C0100755876,F
C0100755909,F
C0100756092,F
C0100756424,F
C0100756840,F
C0100757272,F
C0100757335,F
